step,m,time
2,4,14
2,4,12
2,4,13
2,4,14
2,4,12
2,4,14
2,4,10
2,4,14
2,4,12
2,4,15
2,4,13
2,4,13
2,4,17
2,4,12
2,4,15
2,4,11
2,4,12
2,4,14
2,4,13
2,4,12
2,4,14
2,4,14
2,4,12
2,4,14
2,4,12
2,8,19
2,8,17
2,8,16
2,8,17
2,8,20
2,8,14
2,8,19
2,8,16
2,8,14
2,8,22
2,8,21
2,8,19
2,8,15
2,8,22
2,8,19
2,8,16
2,8,17
2,8,22
2,8,17
2,8,18
2,8,21
2,8,17
2,8,20
2,8,18
2,8,21
2,8,19
2,8,16
2,8,16
2,8,18
2,8,15
2,8,17
2,8,14
2,8,20
2,8,17
2,8,17
2,8,20
2,8,15
2,8,17
2,8,17
2,8,17
2,8,18
2,8,23
2,8,16
2,8,22
2,8,17
2,8,14
2,8,18
2,8,21
2,8,16
2,8,21
2,8,18
2,8,33
2,8,22
2,8,16
2,8,21
2,8,17
2,8,16
2,8,22
2,8,16
2,8,18
2,8,13
2,8,22
2,8,20
2,8,15
2,8,12
2,8,19
2,8,16
2,8,22
2,8,16
2,8,20
2,8,20
2,8,12
2,8,18
2,8,18
2,8,16
2,8,16
2,8,18
2,8,20
2,8,19
2,8,17
2,8,19
2,8,22
2,8,21
2,8,20
2,8,15
2,8,15
2,8,20
2,8,20
2,8,22
2,8,18
2,8,14
2,8,16
2,8,17
2,8,15
2,8,21
2,8,19
2,8,13
2,8,20
2,8,17
2,8,17
2,16,23
2,16,19
2,16,26
2,16,21
2,16,23
2,16,23
2,16,20
2,16,22
2,16,27
2,16,22
2,16,21
2,16,23
2,16,23
2,16,21
2,16,22
2,16,24
2,16,22
2,16,21
2,16,24
2,16,19
2,16,24
2,16,20
2,16,23
2,16,22
2,16,21
2,16,21
2,16,42
2,16,22
2,16,22
2,16,20
2,16,21
2,16,23
2,16,22
2,16,23
2,16,24
2,16,25
2,16,19
2,16,20
2,16,19
2,16,21
2,16,24
2,16,28
2,16,25
2,16,22
2,16,20
2,16,21
2,16,24
2,16,20
2,16,25
2,16,21
2,16,23
2,16,21
2,16,21
2,16,22
2,16,26
2,16,22
2,16,25
2,16,24
2,16,21
2,16,25
2,16,22
2,16,23
2,16,22
2,16,24
2,16,22
2,16,22
2,16,23
2,16,26
2,16,25
2,16,26
2,16,22
2,16,25
2,16,22
2,16,21
2,16,24
2,16,23
2,16,23
2,16,20
2,16,20
2,16,21
2,16,23
2,16,25
2,16,33
2,16,25
2,16,20
2,16,22
2,16,21
2,16,23
2,16,27
2,16,22
2,16,23
2,16,20
2,16,22
2,16,31
2,16,19
2,16,25
2,16,39
2,16,21
2,16,21
2,16,22
2,32,30
2,32,26
2,32,27
2,32,25
2,32,25
2,32,27
2,32,28
2,32,27
2,32,29
2,32,37
2,32,25
2,32,28
2,32,25
2,32,27
2,32,25
2,32,26
