step,m,time
1,1000,174
1,1000,172
1,1000,173
1,1000,173
1,1000,207
1,1000,175
1,1000,168
1,1000,174
1,1000,178
1,1000,201
1,1000,175
1,1000,174
1,1000,194
1,1000,174
1,1000,192
1,1000,176
1,1000,176
1,1000,229
1,1000,174
1,1000,174
1,1000,191
1,1000,175
1,1000,172
1,1000,173
1,1000,175
1,1000,218
1,1000,175
1,1000,180
1,1000,175
1,1000,176
1,1000,175
1,1000,175
1,1000,173
1,1000,218
1,1000,172
1,1000,174
1,1000,175
1,1000,173
1,1000,177
1,1000,173
1,1000,175
1,1000,216
1,1000,174
1,1000,174
1,1000,173
1,1000,173
1,1000,172
1,1000,175
1,1000,175
1,1000,175
1,1000,175
1,1000,175
1,1000,233
1,1000,175
1,1500,202
1,1500,240
1,1500,200
1,1500,241
1,1500,216
1,1500,234
1,1500,215
1,1500,218
1,1500,233
1,1500,206
